['epoch', 0, 'accu:', '60.07', 'mae:', '4.73', 'TP:', 0, 'TN', 167, 'FP', 0, 'FN', 111, 'mse:', '29.49']
['epoch', 0, 'accu:', '60.07', 'mae:', '4.73', 'TP:', 0, 'TN', 167, 'FP', 0, 'FN', 111, 'mse:', '29.49']
['epoch', 2, 'accu:', '74.82', 'mae:', '3.35', 'TP:', 45, 'TN', 163, 'FP', 4, 'FN', 66, 'mse:', '18.71']
['epoch', 3, 'accu:', '79.86', 'mae:', '2.91', 'TP:', 60, 'TN', 162, 'FP', 5, 'FN', 51, 'mse:', '13.67']
['epoch', 4, 'accu:', '85.61', 'mae:', '2.44', 'TP:', 84, 'TN', 154, 'FP', 13, 'FN', 27, 'mse:', '11.43']
['epoch', 6, 'accu:', '85.97', 'mae:', '2.14', 'TP:', 79, 'TN', 160, 'FP', 7, 'FN', 32, 'mse:', '9.73']
['epoch', 9, 'accu:', '86.33', 'mae:', '2.28', 'TP:', 101, 'TN', 139, 'FP', 28, 'FN', 10, 'mse:', '10.18']
['epoch', 11, 'accu:', '86.69', 'mae:', '2.15', 'TP:', 84, 'TN', 157, 'FP', 10, 'FN', 27, 'mse:', '9.28']
['epoch', 12, 'accu:', '88.85', 'mae:', '1.91', 'TP:', 94, 'TN', 153, 'FP', 14, 'FN', 17, 'mse:', '9.30']
['epoch', 19, 'accu:', '91.01', 'mae:', '1.77', 'TP:', 98, 'TN', 155, 'FP', 12, 'FN', 13, 'mse:', '9.43']
['epoch', 200, 'accu:', '86.69', 'mae:', '1.52', 'TP:', 80, 'TN', 161, 'FP', 6, 'FN', 31, 'mse:', '6.69']
['epoch', 400, 'accu:', '88.49', 'mae:', '1.38', 'TP:', 87, 'TN', 159, 'FP', 8, 'FN', 24, 'mse:', '6.47']
['epoch', 600, 'accu:', '87.05', 'mae:', '1.46', 'TP:', 82, 'TN', 160, 'FP', 7, 'FN', 29, 'mse:', '6.45']
['epoch', 800, 'accu:', '87.05', 'mae:', '1.44', 'TP:', 82, 'TN', 160, 'FP', 7, 'FN', 29, 'mse:', '6.23']
