['epoch', 0, 'accu:', '49.02', 'mae:', '5.04', 'TP:', 150, 'TN', 0, 'FP', 156, 'FN', 0, 'mse:', '31.98']
['epoch', 0, 'accu:', '49.02', 'mae:', '5.04', 'TP:', 150, 'TN', 0, 'FP', 156, 'FN', 0, 'mse:', '31.98']
['epoch', 2, 'accu:', '60.13', 'mae:', '4.43', 'TP:', 140, 'TN', 44, 'FP', 112, 'FN', 10, 'mse:', '15.97']
['epoch', 9, 'accu:', '61.76', 'mae:', '4.36', 'TP:', 89, 'TN', 100, 'FP', 56, 'FN', 61, 'mse:', '8.05']
['epoch', 14, 'accu:', '62.09', 'mae:', '4.40', 'TP:', 105, 'TN', 85, 'FP', 71, 'FN', 45, 'mse:', '8.00']
['epoch', 15, 'accu:', '66.99', 'mae:', '4.34', 'TP:', 74, 'TN', 131, 'FP', 25, 'FN', 76, 'mse:', '7.93']
['epoch', 184, 'accu:', '70.59', 'mae:', '4.14', 'TP:', 124, 'TN', 92, 'FP', 64, 'FN', 26, 'mse:', '5.70']
['epoch', 200, 'accu:', '50.00', 'mae:', '4.63', 'TP:', 83, 'TN', 70, 'FP', 86, 'FN', 67, 'mse:', '5.58']
['epoch', 265, 'accu:', '71.57', 'mae:', '3.97', 'TP:', 129, 'TN', 90, 'FP', 66, 'FN', 21, 'mse:', '5.43']
['epoch', 286, 'accu:', '72.22', 'mae:', '3.47', 'TP:', 131, 'TN', 90, 'FP', 66, 'FN', 19, 'mse:', '5.35']
['epoch', 400, 'accu:', '63.73', 'mae:', '3.82', 'TP:', 105, 'TN', 90, 'FP', 66, 'FN', 45, 'mse:', '5.30']
['epoch', 420, 'accu:', '72.55', 'mae:', '3.67', 'TP:', 130, 'TN', 92, 'FP', 64, 'FN', 20, 'mse:', '5.32']
['epoch', 600, 'accu:', '65.03', 'mae:', '3.73', 'TP:', 109, 'TN', 90, 'FP', 66, 'FN', 41, 'mse:', '5.51']
['epoch', 623, 'accu:', '72.88', 'mae:', '3.59', 'TP:', 132, 'TN', 91, 'FP', 65, 'FN', 18, 'mse:', '5.36']
['epoch', 800, 'accu:', '63.73', 'mae:', '3.96', 'TP:', 113, 'TN', 82, 'FP', 74, 'FN', 37, 'mse:', '5.80']
['epoch', 894, 'accu:', '73.53', 'mae:', '3.57', 'TP:', 133, 'TN', 92, 'FP', 64, 'FN', 17, 'mse:', '5.54']
